SoC,averageEnergyCost,averageSoC,batteryCost,batteryCost_CRITICAL_PEAK,batteryCost_NOT_TOU,batteryCost_OFF_PEAK,batteryCost_ON_PEAK,batteryCost_PARTIAL_PEAK,batteryEnergy,batteryEnergy_CRITICAL_PEAK,batteryEnergy_NOT_TOU,batteryEnergy_OFF_PEAK,batteryEnergy_ON_PEAK,batteryEnergy_PARTIAL_PEAK,batteryPower,batteryPower_CRITICAL_PEAK,batteryPower_NOT_TOU,batteryPower_OFF_PEAK,batteryPower_ON_PEAK,batteryPower_PARTIAL_PEAK,batteryTouCumulativeCost,consumption.energy.fromBattery_kWh,consumption.energy.fromGrid_kWh,consumption.energy.fromSolar_kWh,consumption.power.fromBattery_kW,consumption.power.fromGrid_kW,consumption.power.fromSolar_kW,consumptionCost,consumptionCost_CRITICAL_PEAK,consumptionCost_NOT_TOU,consumptionCost_OFF_PEAK,consumptionCost_ON_PEAK,consumptionCost_PARTIAL_PEAK,consumptionEnergy,consumptionEnergy_CRITICAL_PEAK,consumptionEnergy_NOT_TOU,consumptionEnergy_OFF_PEAK,consumptionEnergy_ON_PEAK,consumptionEnergy_PARTIAL_PEAK,consumptionPower,consumptionPower_CRITICAL_PEAK,consumptionPower_NOT_TOU,consumptionPower_OFF_PEAK,consumptionPower_ON_PEAK,consumptionPower_PARTIAL_PEAK,consumptionTouCumulativeCost,cumulativeDailyCost,cumulativeDailySavings,currentBatteryEnergy,currentBatteryPower,currentConsumptionEnergy,currentConsumptionPower,currentGenerationEnergy,currentGenerationPower,currentNetEnergy,currentNetPower,efficiencyInOut,end,generationCost,generationCost_CRITICAL_PEAK,generationCost_NOT_TOU,generationCost_OFF_PEAK,generationCost_ON_PEAK,generationCost_PARTIAL_PEAK,generationEnergy,generationEnergy_CRITICAL_PEAK,generationEnergy_NOT_TOU,generationEnergy_OFF_PEAK,generationEnergy_ON_PEAK,generationEnergy_PARTIAL_PEAK,generationPower,generationPower_CRITICAL_PEAK,generationPower_NOT_TOU,generationPower_OFF_PEAK,generationPower_ON_PEAK,generationPower_PARTIAL_PEAK,generationTouCumulativeCost,kpi.averageSolarPerformance_kWh_Per_kWp,kpi.performanceRatio,kpi.solarPerformanceSoFar_kWh_Per_kWp,kpi.solarPerformance_kWh_Per_kWp,netCost,netCost_CRITICAL_PEAK,netCost_NOT_TOU,netCost_OFF_PEAK,netCost_ON_PEAK,netCost_PARTIAL_PEAK,netEnergy,netEnergy_CRITICAL_PEAK,netEnergy_NOT_TOU,netEnergy_OFF_PEAK,netEnergy_ON_PEAK,netEnergy_PARTIAL_PEAK,netPower,netPower_CRITICAL_PEAK,netPower_NOT_TOU,netPower_OFF_PEAK,netPower_ON_PEAK,netPower_PARTIAL_PEAK,numDataPoints,savings,savings_CRITICAL_PEAK,savings_NOT_TOU,savings_OFF_PEAK,savings_ON_PEAK,savings_PARTIAL_PEAK,solar.energy.exportedToBattery_kWh,solar.energy.exportedToGrid_kWh,solar.energy.exportedToHome_kWh,solar.power.exportedToBattery_kW,solar.power.exportedToGrid_kW,solar.power.exportedToHome_kW,start,timestamp,totalSavings,touPeriod
100.0,0.076,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.012,0.0,1.429,0.142,0.01,0.0,0.01,0.0,0.0,0.0,25495124000.0,0.0,0.131,0.0,0.0,0.0,696.0,0.0,1.57,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.131,1.57,0.013,0.15,0.126,1.516,0.9427,1591437299,0.0,0.0,0.0,0.0,0.0,0.0,21370959900.0,0.0,0.013,0.0,0.0,0.0,146.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8392477700.0,0.0,0.126,0.0,0.0,0.0,619.0,0.0,1.516,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.15,1591437000,1591437300,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.01,0.0,0.573,0.123,0.0,0.0,0.0,0.0,0.0,0.0,25495332900.0,0.0,0.058,0.0,0.0,0.0,1145.0,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.696,0.011,0.137,0.053,0.635,0.9027,1591437599,0.0,0.0,0.0,0.0,0.0,0.0,21371000800.0,0.0,0.011,0.0,0.0,0.0,162.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8392668200.0,0.0,0.053,0.0,0.0,0.0,1053.0,0.0,0.635,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.136,1591437300,1591437600,0.0,NOT_TOU
100.0,0.141,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.013,0.0,0.705,0.148,0.01,0.0,0.01,0.0,0.0,0.0,25495588900.0,0.0,0.071,0.0,0.0,0.0,437.0,0.0,0.853,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.071,0.853,0.014,0.164,0.065,0.778,0.9059,1591437899,0.0,0.0,0.0,0.0,0.0,0.0,21371050000.0,0.0,0.014,0.0,0.0,0.0,170.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8392901600.0,0.0,0.065,0.0,0.0,0.0,336.0,0.0,0.778,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.164,1591437600,1591437900,0.0,NOT_TOU
100.0,0.141,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.013,0.0,0.705,0.148,0.01,0.0,0.01,0.0,0.0,0.0,25495588900.0,0.0,0.071,0.0,0.0,0.0,437.0,0.0,0.853,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.071,0.853,0.014,0.164,0.065,0.778,0.9059,1591438199,0.0,0.0,0.0,0.0,0.0,0.0,21371050000.0,0.0,0.014,0.0,0.0,0.0,170.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8392901600.0,0.0,0.065,0.0,0.0,0.0,336.0,0.0,0.778,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.164,1591437900,1591437900,0.0,NOT_TOU
100.0,0.105,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.023,0.0,0.868,0.272,0.01,0.0,0.01,0.0,0.0,0.0,25496166400.0,0.0,0.095,0.0,0.0,0.0,535.0,0.0,1.14,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.095,1.14,0.024,0.287,0.076,0.915,0.9489,1591438499,0.0,0.0,0.0,0.0,0.0,0.0,21371209700.0,0.0,0.024,0.0,0.0,0.0,355.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8393370600.0,0.0,0.076,0.0,0.0,0.0,269.0,0.0,0.915,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.287,1591438200,1591438500,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.026,0.0,0.378,0.312,0.0,0.0,0.0,0.0,0.0,0.0,25496373200.0,0.0,0.057,0.0,0.0,0.0,1090.0,0.0,0.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.689,0.031,0.369,0.034,0.406,0.8922,1591438799,0.0,0.0,0.0,0.0,0.0,0.0,21371320300.0,0.0,0.031,0.0,0.0,0.0,357.0,0.0,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8393492500.0,0.0,0.034,0.0,0.0,0.0,822.0,0.0,0.406,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.029,0.0,0.019,0.35,1591438500,1591438800,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.026,0.0,0.253,0.314,0.0,0.0,0.0,0.0,0.0,0.0,25496543200.0,0.0,0.047,0.0,0.0,0.0,327.0,0.0,0.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.567,0.034,0.41,0.02,0.239,0.8824,1591439099,0.0,0.0,0.0,0.0,0.0,0.0,21371443200.0,0.0,0.034,0.0,0.0,0.0,425.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8393564200.0,0.0,0.02,0.0,0.0,0.0,-12.0,0.0,0.239,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.03,0.0,0.054,0.355,1591438800,1591439100,0.0,NOT_TOU
100.0,0.108,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.051,0.0,0.505,0.615,0.01,0.0,0.01,0.0,0.0,0.0,25496879100.0,0.0,0.093,0.0,0.0,0.0,1737.0,0.0,1.12,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.093,1.12,0.063,0.758,0.041,0.492,0.9016,1591439399,0.0,0.0,0.0,0.0,0.0,0.0,21371670500.0,0.0,0.063,0.0,0.0,0.0,956.0,0.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8393711600.0,0.0,0.041,0.0,0.0,0.0,916.0,0.0,0.492,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.057,0.0,0.076,0.682,1591439100,1591439400,0.0,NOT_TOU
100.0,0.133,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.062,0.0,0.16,0.735,0.01,0.0,0.01,0.0,0.0,0.0,25497147400.0,0.0,0.075,0.0,0.0,0.0,594.0,0.0,0.894,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.075,0.894,0.074,0.887,0.013,0.15,0.8663,1591439699,0.01,0.0,0.01,0.0,0.0,0.0,21371936800.0,0.0,0.074,0.0,0.0,0.0,709.0,0.0,0.887,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8393756700.0,0.0,0.013,0.0,0.0,0.0,-4.0,0.0,0.15,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.003,0.071,0.0,0.039,0.848,1591439400,1591439700,0.01,NOT_TOU
100.0,0.103,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.057,0.0,0.476,0.685,0.01,0.0,0.01,0.0,0.0,0.0,25497495600.0,0.0,0.097,0.0,0.0,0.0,651.0,0.0,1.161,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.097,1.161,0.064,0.765,0.043,0.519,0.9048,1591439999,0.0,0.0,0.0,0.0,0.0,0.0,21372166100.0,0.0,0.064,0.0,0.0,0.0,774.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8393912300.0,0.0,0.043,0.0,0.0,0.0,-6.0,0.0,0.519,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.063,0.0,0.008,0.757,1591439700,1591440000,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.049,0.0,0.006,0.595,0.0,0.0,0.0,0.0,0.0,0.0,25497675800.0,0.0,0.05,0.0,0.0,0.0,698.0,0.0,0.601,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.601,0.073,0.881,-0.01,-0.123,0.8231,1591440299,0.01,0.0,0.01,0.0,0.0,0.0,21372430300.0,0.0,0.073,0.0,0.0,0.0,986.0,0.0,0.881,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8393875500.0,0.0,-0.01,0.0,0.0,0.0,-145.0,0.0,-0.123,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.013,0.06,0.0,0.158,0.723,1591440000,1591440300,0.01,NOT_TOU
100.0,0.076,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.06,0.0,0.851,0.719,0.01,0.0,0.01,0.0,0.0,0.0,25498146800.0,0.0,0.131,0.0,0.0,0.0,1212.0,0.0,1.57,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.131,1.57,0.066,0.792,0.077,0.922,0.9167,1591440599,0.0,0.0,0.0,0.0,0.0,0.0,21372667900.0,0.0,0.066,0.0,0.0,0.0,650.0,0.0,0.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8394151900.0,0.0,0.077,0.0,0.0,0.0,671.0,0.0,0.922,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.065,0.0,0.007,0.784,1591440300,1591440600,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.035,0.0,0.363,0.422,0.0,0.0,0.0,0.0,0.0,0.0,25498382300.0,0.0,0.065,0.0,0.0,0.0,1162.0,0.0,0.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.785,0.041,0.492,0.034,0.41,0.8722,1591440899,0.0,0.0,0.0,0.0,0.0,0.0,21372815400.0,0.0,0.041,0.0,0.0,0.0,407.0,0.0,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394274800.0,0.0,0.034,0.0,0.0,0.0,851.0,0.0,0.41,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.04,0.0,0.008,0.484,1591440600,1591440900,0.0,NOT_TOU
100.0,0.139,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.033,0.0,0.476,0.391,0.01,0.0,0.01,0.0,0.0,0.0,25498642400.0,0.0,0.072,0.0,0.0,0.0,485.0,0.0,0.867,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.072,0.867,0.037,0.444,0.043,0.515,0.905,1591441199,0.0,0.0,0.0,0.0,0.0,0.0,21372948500.0,0.0,0.037,0.0,0.0,0.0,477.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394429400.0,0.0,0.043,0.0,0.0,0.0,103.0,0.0,0.515,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.036,0.0,0.011,0.432,1591440900,1591441200,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.039,0.0,0.231,0.465,0.0,0.0,0.0,0.0,0.0,0.0,25498851300.0,0.0,0.058,0.0,0.0,0.0,1278.0,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.696,0.047,0.56,0.02,0.246,0.8678,1591441499,0.0,0.0,0.0,0.0,0.0,0.0,21373116400.0,0.0,0.047,0.0,0.0,0.0,735.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394503200.0,0.0,0.02,0.0,0.0,0.0,651.0,0.0,0.246,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.045,0.0,0.024,0.536,1591441200,1591441500,0.0,NOT_TOU
100.0,0.098,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.076,0.0,0.312,0.91,0.01,0.0,0.01,0.0,0.0,0.0,25499217900.0,0.0,0.102,0.0,0.0,0.0,1020.0,0.0,1.222,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.102,1.222,0.101,1.215,0.014,0.171,0.8952,1591441799,0.01,0.0,0.01,0.0,0.0,0.0,21373481000.0,0.0,0.101,0.0,0.0,0.0,1878.0,0.0,1.215,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394554400.0,0.0,0.014,0.0,0.0,0.0,-650.0,0.0,0.171,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.017,0.085,0.0,0.198,1.017,1591441500,1591441800,0.01,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.059,0.0,0.093,0.712,0.0,0.0,0.0,0.0,0.0,0.0,25499459600.0,0.0,0.067,0.0,0.0,0.0,1143.0,0.0,0.806,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.067,0.806,0.128,1.536,-0.041,-0.492,0.8548,1591442099,0.01,0.0,0.01,0.0,0.0,0.0,21373941800.0,0.0,0.128,0.0,0.0,0.0,964.0,0.0,1.536,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394406900.0,0.0,-0.041,0.0,0.0,0.0,318.0,0.0,-0.492,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.059,0.069,0.0,0.703,0.833,1591441800,1591442100,0.01,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.044,0.0,0.081,0.533,0.0,0.0,0.0,0.0,0.0,0.0,25499643900.0,0.0,0.051,0.0,0.0,0.0,397.0,0.0,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.614,0.067,0.806,-0.005,-0.055,0.8485,1591442399,0.0,0.0,0.0,0.0,0.0,0.0,21374183400.0,0.0,0.067,0.0,0.0,0.0,682.0,0.0,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394390500.0,0.0,-0.005,0.0,0.0,0.0,-174.0,0.0,-0.055,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.052,0.0,0.177,0.629,1591442100,1591442400,0.0,NOT_TOU
100.0,0.13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.051,0.0,0.323,0.606,0.01,0.0,0.01,0.0,0.0,0.0,25499922400.0,0.0,0.077,0.0,0.0,0.0,1749.0,0.0,0.928,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.077,0.928,0.065,0.778,0.023,0.273,0.8923,1591442699,0.0,0.0,0.0,0.0,0.0,0.0,21374416900.0,0.0,0.065,0.0,0.0,0.0,955.0,0.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394472400.0,0.0,0.023,0.0,0.0,0.0,925.0,0.0,0.273,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.057,0.0,0.099,0.679,1591442400,1591442700,0.0,NOT_TOU
100.0,0.102,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13235984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.063,0.0,0.419,0.762,0.01,0.0,0.01,0.0,0.0,0.0,25500637200.0,0.0,0.098,0.0,0.0,0.0,1405.0,0.0,1.181,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.098,1.181,0.073,0.881,0.039,0.468,0.8769,1591443299,0.01,0.0,0.01,0.0,0.0,0.0,21374986200.0,0.0,0.073,0.0,0.0,0.0,781.0,0.0,0.881,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394721300.0,0.0,0.039,0.0,0.0,0.0,746.0,0.0,0.468,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.001,0.072,0.0,0.012,0.869,1591443000,1591443300,0.01,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.052,0.0,0.099,0.631,0.0,0.0,0.0,0.0,0.0,0.0,25500856300.0,0.0,0.061,0.0,0.0,0.0,662.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.73,0.062,0.744,0.009,0.109,0.8572,1591443599,0.0,0.0,0.0,0.0,0.0,0.0,21375209500.0,0.0,0.062,0.0,0.0,0.0,755.0,0.0,0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8394754000.0,0.0,0.009,0.0,0.0,0.0,25.0,0.0,0.109,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.061,0.0,0.008,0.736,1591443300,1591443600,0.0,NOT_TOU
100.0,0.066,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.053,0.0,1.177,0.633,0.01,0.0,0.01,0.0,0.0,0.0,25501399000.0,0.0,0.151,0.0,0.0,0.0,1221.0,0.0,1.809,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.151,1.809,0.057,0.683,0.106,1.27,0.9266,1591443899,0.0,0.0,0.0,0.0,0.0,0.0,21375414300.0,0.0,0.057,0.0,0.0,0.0,598.0,0.0,0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8395135000.0,0.0,0.106,0.0,0.0,0.0,731.0,0.0,1.27,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.683,1591443600,1591443900,0.0,NOT_TOU
100.0,0.135,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.043,0.0,0.373,0.514,0.01,0.0,0.01,0.0,0.0,0.0,25501665300.0,0.0,0.074,0.0,0.0,0.0,595.0,0.0,0.887,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.074,0.887,0.049,0.587,0.035,0.42,0.8818,1591444199,0.0,0.0,0.0,0.0,0.0,0.0,21375590400.0,0.0,0.049,0.0,0.0,0.0,640.0,0.0,0.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8395260900.0,0.0,0.035,0.0,0.0,0.0,62.0,0.0,0.42,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.004,0.583,1591443900,1591444200,0.0,NOT_TOU
100.0,0.114,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.05,0.0,0.46,0.598,0.01,0.0,0.01,0.0,0.0,0.0,25501982700.0,0.0,0.088,0.0,0.0,0.0,546.0,0.0,1.058,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.088,1.058,0.057,0.683,0.043,0.512,0.8864,1591444499,0.0,0.0,0.0,0.0,0.0,0.0,21375795200.0,0.0,0.057,0.0,0.0,0.0,703.0,0.0,0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8395414500.0,0.0,0.043,0.0,0.0,0.0,-45.0,0.0,0.512,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.056,0.0,0.008,0.675,1591444200,1591444500,0.0,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.046,0.0,0.11,0.552,0.0,0.0,0.0,0.0,0.0,0.0,25502181400.0,0.0,0.055,0.0,0.0,0.0,1505.0,0.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.662,0.063,0.758,0.003,0.041,0.8462,1591444799,0.0,0.0,0.0,0.0,0.0,0.0,21376022500.0,0.0,0.063,0.0,0.0,0.0,787.0,0.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8395426800.0,0.0,0.003,0.0,0.0,0.0,837.0,0.0,0.041,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.054,0.0,0.105,0.653,1591444500,1591444800,0.0,NOT_TOU
