device_id,host_rcpn,device_type,beacon_rcpn,St,P,E,I,V,Rb,T,O0,O1,O2,O3,O4,O5,O6,O7,O8,O9,OA,OB,OC,OD,OE,OF,OG,timestamp_utc
183756414,183781523,device,183756454,768,0,3913,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18882,2020-10-07 14:24
183756431,183781523,device,183756454,8208,1032,3913,263,2027975,8275,341,1032,710,1451,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:24
183756434,183781523,device,183756454,8208,819,3914,210,1749691,0,326,819,400,2056,0,4269,171,50,63,0,17920,116,1000,4202,4,2902,2472,3456,2020-10-07 14:24
183756433,183781523,device,183756454,8208,1208,3912,309,2516812,8275,385,1208,787,1539,5,0,8869,6652,2798,2794,0,2794,2812,7131,22432,1239,2793,10388,2020-10-07 14:24
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,62924,0,32826,2,6024,32437,25719,30444,9284,32446,57120,0,9152,5,11,0,17908,2020-10-07 14:24
183756435,183781523,device,183756454,8208,809,3913,207,1667658,8275,337,809,396,2051,0,0,259,0,1918,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:24
183781523,183781523,device,183756454,2080,4092,3905,-1047,8613602,8199,541,2446,3920,3122,6,3,42517,77,13306,114,64270,14415,21393,0,4096,26195,36864,0,2020-10-07 14:23
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,9414,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:23
183756430,183781523,device,183756454,8208,1003,3905,259,1779262,8275,389,1003,654,1545,5,0,8154,6116,2815,2811,0,2811,2793,7122,22463,1234,2819,8704,2020-10-07 14:23
183756414,183781523,device,183756454,768,0,3904,0,1036415,8199,170,0,3003,12301,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18882,2020-10-07 14:23
183756431,183781523,device,183756454,8208,845,3905,218,2027958,8275,343,845,585,1456,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:23
183756434,183781523,device,183756454,8208,674,3905,174,1749677,0,327,674,334,2032,0,4272,64,50,63,0,17920,113,1000,4202,4,2902,2472,3456,2020-10-07 14:23
183756433,183781523,device,183756454,8208,997,3903,257,2516792,8275,385,997,656,1533,5,0,8869,6652,2794,2794,1,2794,2788,7088,22376,1230,2791,8667,2020-10-07 14:23
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,26106,0,32826,2,6024,32437,25719,30444,9284,32446,20400,0,9152,5,11,0,17908,2020-10-07 14:23
183756435,183781523,device,183756454,8208,663,3904,169,1667644,8275,340,663,332,1990,0,4315,750,46,40,0,17920,117,1000,4598,4,0,0,3456,2020-10-07 14:23
183781523,183781523,device,183756454,2080,4218,3906,-1079,8613538,8199,542,2448,4041,3241,6,3,42517,77,13256,114,64270,44111,8337,0,4096,26195,36864,0,2020-10-07 14:22
183756454,183781523,device,183756454,8192,0,0,0,0,1,413,0,9474,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:22
183756430,183781523,device,183756454,8208,1038,3906,261,1779246,8275,392,1038,691,1476,5,0,6193,4645,2693,2689,0,2689,2696,7166,21617,1273,2690,8691,2020-10-07 14:22
183756414,183781523,device,183756454,768,0,3908,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18881,2020-10-07 14:22
183756431,183781523,device,183756454,8208,942,3908,237,2027944,8275,345,942,649,1424,0,4513,903,137,97,2962,17920,150,1000,9401,6,0,0,3456,2020-10-07 14:22
183756434,183781523,device,183756454,8208,793,3911,197,1749666,0,328,793,391,1971,0,25,1966,2003,405,245,0,0,0,0,0,0,0,6137,2020-10-07 14:22
183756433,183781523,device,183756454,8208,1144,3908,284,2516775,8275,389,1144,765,1456,5,0,8869,6652,2646,2642,0,2642,2668,7130,21212,1281,2646,9464,2020-10-07 14:22
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,15984,0,32826,2,6024,32437,25719,30444,9284,32446,624,1,9152,5,11,0,17908,2020-10-07 14:22
183756435,183781523,device,183756454,8208,851,3915,214,1667633,8275,341,851,414,2021,0,4327,764,46,40,0,17920,116,1000,4598,4,0,0,3456,2020-10-07 14:22
183781523,183781523,device,183756454,2080,3946,3903,-1010,8613470,8199,542,2442,3779,2993,6,3,42517,77,13201,114,64270,38735,23441,0,4096,26195,36864,0,2020-10-07 14:21
183756454,183781523,device,183756454,8192,0,0,0,0,1,413,0,9534,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:21
183756430,183781523,device,183756454,8208,970,3903,247,1779228,8275,390,970,631,1530,5,0,6193,4645,2789,2793,2,2793,2801,7044,22312,1231,2789,8284,2020-10-07 14:21
183756414,183781523,device,183756454,768,0,3903,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18881,2020-10-07 14:21
183756431,183781523,device,183756454,8208,852,3904,217,2027929,8275,342,852,588,1440,0,16,1937,2006,533,181,0,0,0,0,0,0,0,6137,2020-10-07 14:21
183756434,183781523,device,183756454,8208,693,3906,177,1749654,8275,327,693,341,2024,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:21
183756433,183781523,device,183756454,8208,1017,3904,259,2516757,8275,388,1017,673,1504,5,0,8869,6652,2734,2730,0,2730,2730,7174,21903,1262,2735,8673,2020-10-07 14:21
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,54659,0,32826,2,6024,32437,25719,30444,9284,32446,29440,0,9152,5,11,0,17908,2020-10-07 14:21
183756435,183781523,device,183756454,8208,695,3906,178,1667621,8275,341,695,342,2033,0,26,1997,2042,365,181,0,0,0,0,0,0,0,6137,2020-10-07 14:21
183781523,183781523,device,183756454,2080,4379,3908,-1119,8613405,8199,541,2440,4197,3407,6,3,42517,77,13149,114,64270,52047,48529,0,4096,26195,36864,0,2020-10-07 14:20
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,9594,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:20
183756430,183781523,device,183756454,8208,1068,3908,275,1779212,8275,389,1068,692,1553,5,0,6193,4645,2825,2825,1,2825,2816,7053,22600,1222,2825,9279,2020-10-07 14:20
183756414,183781523,device,183756454,768,0,3907,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3826,3874,170,194,0,0,13,58945,18881,2020-10-07 14:20
183756431,183781523,device,183756454,8208,922,3908,238,2027914,8275,341,922,645,1441,0,16,1932,2006,585,181,0,0,0,0,0,0,0,6137,2020-10-07 14:20
183756434,183781523,device,183756454,8208,714,3908,184,1749642,8275,326,714,351,2047,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:20
183756433,183781523,device,183756454,8208,1055,3906,272,2516740,8275,388,1055,696,1530,5,0,8869,6652,2794,2798,2,2798,2801,7158,22377,1240,2797,9180,2020-10-07 14:20
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,43751,0,32826,2,6024,32437,25719,30444,9284,32446,9984,1,9152,5,11,0,17908,2020-10-07 14:20
183756435,183781523,device,183756454,8208,700,3906,180,1667610,8275,340,700,344,2046,0,26,1999,2041,377,181,0,0,0,0,0,0,0,6137,2020-10-07 14:20
183781523,183781523,device,183756454,2080,3411,3897,-874,8613340,8199,540,2436,3263,2482,6,3,42517,77,13097,114,64270,56911,53393,0,4096,26195,36864,0,2020-10-07 14:19
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,9654,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:19
183756430,183781523,device,183756454,8208,830,3898,216,1779195,8275,386,830,544,1546,5,0,6193,4645,2813,2817,2,2817,2831,7054,22554,1223,2814,7250,2020-10-07 14:19
183756414,183781523,device,183756454,768,0,3895,0,1036415,8199,170,0,3004,12301,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18880,2020-10-07 14:19
183756431,183781523,device,183756454,8208,699,3896,181,2027900,8275,339,699,489,1440,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:19
183756434,183781523,device,183756454,8208,563,3898,145,1749631,8275,326,563,279,2019,0,4272,65485,50,63,0,17920,107,1000,4202,4,2902,2472,3456,2020-10-07 14:19
183756433,183781523,device,183756454,8208,827,3896,213,2516724,8275,386,827,550,1509,5,0,9717,7288,2746,2750,2,2750,2729,7127,21966,1250,2751,7149,2020-10-07 14:19
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,48883,0,32826,2,6024,32437,25719,30444,9284,32446,39680,0,9152,5,11,0,17908,2020-10-07 14:19
183756435,183781523,device,183756454,8208,558,3897,143,1667598,8275,340,558,277,2014,0,0,259,0,1918,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:19
183781523,183781523,device,183756454,2080,2994,3892,-768,8613287,8199,541,2441,2860,2099,6,3,42517,77,13057,114,64270,49231,33681,0,4096,26195,36864,0,2020-10-07 14:18
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,9714,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:18
183756430,183781523,device,183756454,8208,734,3893,188,1779181,8275,387,734,481,1519,5,0,6193,4645,2777,2777,1,2777,2771,7083,22246,1235,2774,6278,2020-10-07 14:18
183756414,183781523,device,183756454,768,0,3892,0,1036415,8199,170,0,3004,12301,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18880,2020-10-07 14:18
183756431,183781523,device,183756454,8208,641,3893,164,2027888,8275,340,641,446,1429,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:18
183756434,183781523,device,183756454,8208,532,3896,137,1749622,8275,326,532,265,2006,0,4277,65485,50,63,0,17920,107,1000,4202,4,2902,2472,3456,2020-10-07 14:18
183756433,183781523,device,183756454,8208,778,3894,199,2516710,8275,387,778,519,1496,5,0,9717,7288,2718,2718,1,2718,2704,7106,21734,1257,2719,6649,2020-10-07 14:18
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,12800,0,32826,2,6024,32437,25719,30444,9284,32446,3440,0,9152,5,11,0,17908,2020-10-07 14:18
183756435,183781523,device,183756454,8208,526,3896,136,1667589,8275,341,526,263,2010,0,4303,799,46,40,0,17920,110,1000,4598,4,0,0,3456,2020-10-07 14:18
183781523,183781523,device,183756454,2080,4001,3904,-1024,8613235,8199,547,2439,3832,3082,6,3,42517,77,13017,114,64270,23119,39313,0,4096,26195,36864,0,2020-10-07 14:17
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,9774,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:17
183756430,183781523,device,183756454,8208,992,3903,251,1779168,8275,393,992,655,1496,5,0,8134,6101,2717,2713,0,2713,2719,7156,21738,1266,2716,8342,2020-10-07 14:17
183756414,183781523,device,183756454,768,0,3904,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18879,2020-10-07 14:17
183756431,183781523,device,183756454,8208,889,3905,226,2027876,8275,346,889,622,1421,0,4505,925,137,97,2962,17920,131,1000,9401,6,0,0,3456,2020-10-07 14:17
183756434,183781523,device,183756454,8208,705,3907,178,1749612,8275,328,705,362,1926,0,25,1968,2002,375,245,0,0,0,0,0,0,0,6137,2020-10-07 14:17
183756433,183781523,device,183756454,8208,1034,3905,262,2516696,8275,393,1034,703,1458,5,0,9717,7288,2662,2658,0,2658,2654,7058,21218,1272,2656,8787,2020-10-07 14:17
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,19193,0,32826,2,6024,32437,25719,30444,9284,32446,49280,0,9152,5,11,0,17908,2020-10-07 14:17
183756435,183781523,device,183756454,8208,734,3908,184,1667579,8275,341,734,373,1925,0,4325,857,46,40,0,17920,109,1000,4598,4,0,0,3456,2020-10-07 14:17
183781523,183781523,device,183756454,2080,5385,3920,-1373,8613155,8199,546,2446,5167,4393,6,3,42517,77,12951,114,64270,56399,9617,0,4096,26195,36864,0,2020-10-07 14:16
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,9834,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:16
183756430,183781523,device,183756454,8208,1324,3917,336,1779148,8275,396,1324,874,1507,5,0,8134,6101,2741,2737,0,2737,2736,7063,21775,1253,2735,11287,2020-10-07 14:16
183756414,183781523,device,183756454,768,0,3920,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18879,2020-10-07 14:16
183756431,183781523,device,183756454,8208,1189,3919,302,2027858,8275,349,1189,839,1413,0,16,1931,2005,742,181,0,0,0,0,0,0,0,6137,2020-10-07 14:16
183756433,183781523,device,183756454,8208,1354,3918,344,2516675,8275,395,1354,895,1508,5,0,9717,7288,2742,2738,0,2738,2744,7204,21932,1266,2741,11588,2020-10-07 14:16
183756434,183781523,device,183756454,8208,922,3920,234,1749598,8275,326,922,456,2017,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:16
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,54049,0,32826,2,6024,32437,25719,30444,9284,32446,8240,0,9152,5,11,0,17908,2020-10-07 14:16
183756435,183781523,device,183756454,8208,919,3920,234,1667565,8275,340,919,452,2034,0,26,1998,2042,472,181,0,0,0,0,0,0,0,6137,2020-10-07 14:16
183781523,183781523,device,183756454,2080,4483,3909,-1146,8613075,8199,543,2452,4297,3532,6,3,42517,77,12883,114,64270,13647,20881,0,4096,26195,36864,0,2020-10-07 14:15
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,9894,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:15
183756430,183781523,device,183756454,8208,1105,3908,279,1779127,8275,393,1105,732,1490,5,0,8134,6101,2713,2717,2,2717,2713,7145,21703,1265,2716,9336,2020-10-07 14:15
183756414,183781523,device,183756454,768,0,3911,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18879,2020-10-07 14:15
183756431,183781523,device,183756454,8208,1009,3911,255,2027840,8275,346,1009,710,1407,0,16,1935,2006,666,181,0,0,0,0,0,0,0,6137,2020-10-07 14:15
183756434,183781523,device,183756454,8208,799,3913,204,1749584,8275,329,799,396,2016,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:15
183756433,183781523,device,183756454,8208,1175,3911,299,2516654,8275,391,1175,775,1513,5,0,9717,7288,2750,2754,2,2754,2749,7155,22078,1251,2751,10051,2020-10-07 14:15
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,34072,0,32826,2,6024,32437,25719,30444,9284,32446,54080,0,9152,5,11,0,17908,2020-10-07 14:15
183756435,183781523,device,183756454,8208,792,3913,203,1667551,8275,342,792,390,2039,0,26,1999,2041,398,181,0,0,0,0,0,0,0,6137,2020-10-07 14:15
183781523,183781523,device,183756454,2080,4624,3911,-1181,8613002,8199,542,2454,4434,3658,6,3,42517,77,12823,114,64270,22607,17553,0,4096,26195,36864,0,2020-10-07 14:14
183756430,183781523,device,183756454,8208,1125,3911,292,1779108,8275,392,1125,740,1545,5,0,8134,6101,2809,2805,0,2805,2814,7175,22524,1243,2807,9860,2020-10-07 14:14
183756414,183781523,device,183756454,768,0,3908,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18879,2020-10-07 14:14
183756454,183781523,device,183756454,8192,0,0,0,0,1,413,0,9955,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:14
183756431,183781523,device,183756454,8208,945,3909,248,2027823,8275,345,945,680,1424,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:14
183756433,183781523,device,183756454,8208,1048,3907,272,2516635,8275,389,1048,700,1524,5,0,9032,6774,2785,2785,1,2785,2776,7062,22260,1235,2782,9264,2020-10-07 14:14
183756434,183781523,device,183756454,8208,704,3908,183,1749571,8275,327,704,355,2016,0,4271,59,50,63,0,17920,102,1000,4202,4,2902,2472,3456,2020-10-07 14:14
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,8747,0,32826,2,6024,32437,25719,30444,9284,32446,17360,0,9152,5,11,0,17908,2020-10-07 14:14
183756435,183781523,device,183756454,8208,680,3905,174,1667538,8275,340,680,347,1957,0,0,259,0,1918,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:14
183781523,183781523,device,183756454,2080,3954,3903,-1012,8612937,8199,542,2448,3787,3018,6,3,42517,77,12771,114,64270,32079,7313,0,4096,26195,36864,0,2020-10-07 14:13
183756430,183781523,device,183756454,8208,978,3903,247,1779092,8275,392,978,652,1479,5,0,8134,6101,2685,2689,2,2689,2694,7051,21456,1261,2687,8221,2020-10-07 14:13
183756414,183781523,device,183756454,768,-1,3904,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18878,2020-10-07 14:13
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10015,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:13
183756431,183781523,device,183756454,8208,883,3905,224,2027809,8275,345,883,622,1407,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:13
183756433,183781523,device,183756454,8208,1033,3905,263,2516618,8275,388,1033,692,1485,5,0,9032,6774,2701,2697,0,2697,2683,7145,21557,1267,2698,8799,2020-10-07 14:13
183756434,183781523,device,183756454,8208,705,3907,180,1749559,8275,324,705,352,1995,0,4268,78,50,63,0,17920,101,1000,4202,4,2902,2472,3456,2020-10-07 14:13
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,45993,0,32826,2,6024,32437,25719,30444,9284,32446,62800,0,9152,5,11,0,17908,2020-10-07 14:13
183756435,183781523,device,183756454,8208,709,3907,181,1667527,8275,337,709,353,2002,0,4327,756,46,40,0,17920,105,1000,4598,4,0,0,3456,2020-10-07 14:13
183781523,183781523,device,183756454,2080,4602,3911,-1176,8612872,8199,544,2449,4411,3648,6,3,42517,77,12718,114,64270,9807,23953,0,4096,26195,36864,0,2020-10-07 14:12
183756430,183781523,device,183756454,8208,1133,3909,289,1779075,8275,392,1133,754,1497,5,0,10261,8979,2732,2732,1,2732,2714,7087,21811,1257,2731,9712,2020-10-07 14:12
183756414,183781523,device,183756454,768,0,3911,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18878,2020-10-07 14:12
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10075,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:12
183756431,183781523,device,183756454,8208,1017,3911,258,2027794,8275,345,1017,719,1403,0,4520,882,137,97,2962,17920,97,1000,9401,6,0,0,3456,2020-10-07 14:12
183756433,183781523,device,183756454,8208,1177,3911,299,2516601,8275,389,1177,785,1492,5,0,9032,6774,2709,2713,2,2713,2727,7198,21753,1270,2714,10026,2020-10-07 14:12
183756434,183781523,device,183756454,8208,801,3914,204,1749548,8275,325,801,396,2019,0,25,1970,2003,387,245,0,0,0,0,0,0,0,6137,2020-10-07 14:12
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,52801,0,32826,2,6024,32437,25719,30444,9284,32446,28560,0,9152,5,11,0,17908,2020-10-07 14:12
183756435,183781523,device,183756454,8208,793,3913,205,1667515,8275,338,793,392,2046,0,4333,823,46,40,0,17920,104,1000,4598,4,0,0,3456,2020-10-07 14:12
183781523,183781523,device,183756454,2080,4674,3911,-1194,8612797,8199,542,2450,4482,3708,6,3,42517,77,12656,114,64270,28239,32401,0,4096,26195,36864,0,2020-10-07 14:11
183756430,183781523,device,183756454,8208,1138,3910,297,1779056,8275,390,1138,750,1547,5,0,10261,8979,2820,2816,0,2816,2825,7078,22565,1231,2814,10107,2020-10-07 14:11
183756414,183781523,device,183756454,768,0,3909,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18878,2020-10-07 14:11
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10135,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:11
183756431,183781523,device,183756454,8208,968,3909,251,2027777,8275,342,968,694,1415,0,16,1938,2007,633,181,0,0,0,0,0,0,0,6137,2020-10-07 14:11
183756434,183781523,device,183756454,8208,730,3909,188,1749535,8275,320,730,361,2039,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:11
183756433,183781523,device,183756454,8208,1080,3908,278,2516582,8275,385,1080,713,1528,5,0,9032,6774,2781,2781,1,2781,2766,7134,22215,1246,2783,9426,2020-10-07 14:11
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,42053,0,32826,2,6024,32437,25719,30444,9284,32446,7264,1,9152,5,11,0,17908,2020-10-07 14:11
183756435,183781523,device,183756454,8208,711,3908,184,1667502,8275,333,711,350,2057,0,26,2002,2042,384,181,0,0,0,0,0,0,0,6137,2020-10-07 14:11
183781523,183781523,device,183756454,2080,4201,3906,-1074,8612732,8199,545,2448,4025,3259,6,3,42517,77,12604,114,64270,24399,14481,0,4096,26195,36864,0,2020-10-07 14:10
183756430,183781523,device,183756454,8208,1040,3906,270,1779039,8275,389,1040,691,1524,5,0,10261,8979,2776,2776,1,2776,2778,7166,22228,1249,2779,9091,2020-10-07 14:10
183756414,183781523,device,183756454,768,0,3905,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18877,2020-10-07 14:10
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10195,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:10
183756431,183781523,device,183756454,8208,889,3905,230,2027762,8275,341,889,640,1407,0,16,1935,2008,578,181,0,0,0,0,0,0,0,6137,2020-10-07 14:10
183756433,183781523,device,183756454,8208,1000,3904,258,2516565,8275,385,1000,668,1510,5,0,9032,6774,2753,2757,2,2757,2758,7104,22062,1244,2756,8697,2020-10-07 14:10
183756434,183781523,device,183756454,8208,677,3906,174,1749523,8275,319,677,342,1992,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:10
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,57143,0,32826,2,6024,32437,25719,30444,9284,32446,37600,0,9152,5,11,0,17908,2020-10-07 14:10
183756435,183781523,device,183756454,8208,672,3905,171,1667491,8275,334,672,339,1974,0,26,2002,2042,367,181,0,0,0,0,0,0,0,6137,2020-10-07 14:10
183781523,183781523,device,183756454,2080,4391,3908,-1122,8612661,8199,546,2451,4208,3448,6,3,42517,77,12546,114,64270,32335,9617,0,4096,26195,36864,0,2020-10-07 14:09
183756430,183781523,device,183756454,8208,1084,3908,279,1779021,0,389,1084,721,1511,5,0,10261,8979,2752,2752,1,2752,2769,7086,22076,1247,2751,9386,2020-10-07 14:09
183756414,183781523,device,183756454,768,0,3907,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18877,2020-10-07 14:09
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10255,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:09
183756431,183781523,device,183756454,8208,948,3908,244,2027746,8275,340,948,679,1405,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:09
183756433,183781523,device,183756454,8208,1071,3907,275,2516547,8275,384,1071,712,1512,5,0,11710,10247,2750,2754,2,2754,2752,7181,22121,1253,2756,9262,2020-10-07 14:09
183756434,183781523,device,183756454,8208,726,3909,186,1749511,8275,319,726,363,2007,0,4263,1,50,63,0,17920,94,1000,4202,4,2902,2472,3456,2020-10-07 14:09
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,5824,0,32826,2,6024,32437,25719,30444,9284,32446,1920,0,9152,5,11,0,17908,2020-10-07 14:09
183756435,183781523,device,183756454,8208,717,3907,184,1667478,8275,333,717,359,1997,0,0,259,0,1918,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:09
183781523,183781523,device,183756454,2080,4684,3911,-1197,8612585,8199,547,2452,4491,3710,6,3,42517,77,12483,114,64270,56655,26513,0,4096,26195,36864,0,2020-10-07 14:08
183756430,183781523,device,183756454,8208,1152,3911,294,1779002,8275,388,1152,767,1503,5,0,10261,8979,2744,2740,0,2740,2742,7087,21866,1251,2738,9901,2020-10-07 14:08
183756414,183781523,device,183756454,768,0,3911,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18877,2020-10-07 14:08
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10315,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:08
183756431,183781523,device,183756454,8208,1025,3912,262,2027729,8275,340,1025,730,1405,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:08
183756433,183781523,device,183756454,8208,1165,3911,297,2516527,8275,384,1165,777,1499,5,0,11710,10247,2730,2730,1,2730,2716,7147,21795,1260,2732,10000,2020-10-07 14:08
183756434,183781523,device,183756454,8208,790,3913,202,1749497,8275,317,790,394,2003,0,4262,65490,50,63,0,17920,93,1000,4202,4,2902,2472,3456,2020-10-07 14:08
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,26489,0,32826,2,6024,32437,25719,30444,9284,32446,46240,0,9152,5,11,0,17908,2020-10-07 14:08
183756435,183781523,device,183756454,8208,788,3912,201,1667465,8275,330,788,393,2004,0,4343,857,46,40,0,17920,96,1000,4598,4,0,0,3456,2020-10-07 14:08
183781523,183781523,device,183756454,2080,4702,3912,-1201,8612504,8199,546,2452,4508,3741,6,3,42517,77,12414,114,64270,28495,54417,0,4096,26195,36864,0,2020-10-07 14:07
183756430,183781523,device,183756454,8208,1164,3912,302,1778981,8275,384,1164,766,1544,5,0,11717,8788,2808,2804,0,2804,2814,7189,22445,1247,2804,10259,2020-10-07 14:07
183756414,183781523,device,183756454,768,0,3910,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18877,2020-10-07 14:07
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10375,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:07
183756431,183781523,device,183756454,8208,998,3911,259,2027710,8275,336,998,716,1415,0,4552,651,137,78,2962,17920,72,1000,9401,6,0,0,3456,2020-10-07 14:07
183756433,183781523,device,183756454,8208,1105,3908,285,2516506,8275,380,1105,730,1529,5,0,11710,10247,2782,2782,1,2782,2777,7156,22289,1242,2781,9635,2020-10-07 14:07
183756434,183781523,device,183756454,8208,746,3910,193,1749483,8275,315,746,370,2037,0,25,1974,2003,373,245,0,0,0,0,0,0,0,6137,2020-10-07 14:07
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,22671,0,32826,2,6024,32437,25719,30444,9284,32446,10960,0,9152,5,11,0,17908,2020-10-07 14:07
183756435,183781523,device,183756454,8208,725,3908,187,1667451,8275,328,725,362,2023,0,4336,788,46,40,0,17920,95,1000,4598,4,0,0,3456,2020-10-07 14:07
183781523,183781523,device,183756454,2080,3734,3900,-956,8612425,8199,544,2446,3575,2808,6,3,42517,77,12349,114,64270,33615,657,0,4096,26195,36864,0,2020-10-07 14:06
183756430,183781523,device,183756454,8208,933,3902,244,1778960,8275,378,933,621,1531,5,0,11717,8788,2792,2796,2,2796,2800,7143,22365,1239,2793,8245,2020-10-07 14:06
